jackknife_run bin_cM average_cov exp_fit
all 0.14300 0.00108 0.00145
all 0.14400 0.00031 0.00142
all 0.14500 0.00102 0.00138
all 0.14600 0.00099 0.00134
all 0.14700 0.00174 0.00131
all 0.14800 0.00208 0.00128
all 0.14900 0.00198 0.00124
all 0.15000 0.00066 0.00121
all 0.15100 0.00011 0.00118
all 0.15200 0.00175 0.00115
all 0.15300 0.00155 0.00112
all 0.15400 0.00056 0.00109
all 0.15500 0.00038 0.00106
all 0.15600 0.00083 0.00103
all 0.15700 0.00066 0.00101
all 0.15800 -0.00034 0.00098
all 0.15900 -0.00052 0.00095
all 0.16000 -0.00169 0.00093
all 0.16100 -0.00005 0.00090
all 0.16200 -0.00010 0.00088
all 0.16300 0.00053 0.00086
all 0.16400 0.00167 0.00083
all 0.16500 0.00101 0.00081
all 0.16600 0.00163 0.00079
all 0.16700 0.00237 0.00077
all 0.16800 0.00090 0.00075
all 0.16900 0.00080 0.00073
all 0.17000 -0.00022 0.00071
all 0.17100 0.00017 0.00069
all 0.17200 -0.00052 0.00067
all 0.17300 -0.00161 0.00065
all 0.17400 -0.00063 0.00063
all 0.17500 -0.00057 0.00061
all 0.17600 0.00016 0.00060
all 0.17700 -0.00042 0.00058
all 0.17800 0.00054 0.00056
all 0.17900 -0.00014 0.00055
all 0.18000 0.00017 0.00053
all 0.18100 0.00066 0.00051
all 0.18200 0.00040 0.00050
all 0.18300 0.00007 0.00048
all 0.18400 0.00019 0.00047
all 0.18500 0.00033 0.00046
all 0.18600 0.00034 0.00044
all 0.18700 0.00096 0.00043
all 0.18800 -0.00016 0.00042
all 0.18900 -0.00055 0.00040
all 0.19000 0.00151 0.00039
all 0.19100 0.00113 0.00038
all 0.19200 -0.00030 0.00037
all 0.19300 0.00219 0.00036
all 0.19400 -0.00025 0.00034
all 0.19500 -0.00046 0.00033
all 0.19600 -0.00054 0.00032
all 0.19700 0.00140 0.00031
all 0.19800 0.00080 0.00030
all 0.19900 0.00086 0.00029
all 0.20000 -0.00121 0.00028
all 0.20100 -0.00100 0.00027
all 0.20200 -0.00079 0.00026
all 0.20300 -0.00029 0.00025
all 0.20400 -0.00068 0.00024
all 0.20500 0.00047 0.00024
all 0.20600 0.00175 0.00023
all 0.20700 0.00131 0.00022
all 0.20800 0.00083 0.00021
all 0.20900 0.00020 0.00020
all 0.21000 0.00070 0.00019
all 0.21100 0.00090 0.00019
all 0.21200 0.00009 0.00018
all 0.21300 0.00148 0.00017
all 0.21400 0.00137 0.00017
all 0.21500 0.00008 0.00016
all 0.21600 0.00118 0.00015
all 0.21700 -0.00006 0.00014
all 0.21800 0.00136 0.00014
all 0.21900 0.00188 0.00013
all 0.22000 0.00136 0.00013
all 0.22100 0.00064 0.00012
all 0.22200 0.00183 0.00011
all 0.22300 0.00124 0.00011
all 0.22400 0.00091 0.00010
all 0.22500 0.00147 0.00010
all 0.22600 0.00121 0.00009
all 0.22700 0.00143 0.00009
all 0.22800 0.00191 0.00008
all 0.22900 0.00127 0.00008
all 0.23000 0.00054 0.00007
all 0.23100 -0.00056 0.00007
all 0.23200 0.00049 0.00006
all 0.23300 0.00037 0.00006
all 0.23400 0.00129 0.00005
all 0.23500 0.00189 0.00005
all 0.23600 0.00040 0.00005
all 0.23700 0.00109 0.00004
all 0.23800 0.00047 0.00004
all 0.23900 0.00055 0.00003
all 0.24000 -0.00049 0.00003
all 0.24100 -0.00105 0.00003
all 0.24200 0.00070 0.00002
all 0.24300 -0.00054 0.00002
all 0.24400 0.00026 0.00001
all 0.24500 0.00025 0.00001
all 0.24600 -0.00000 0.00001
all 0.24700 0.00190 0.00000
all 0.24800 0.00144 0.00000
all 0.24900 -0.00051 -0.00000
all 0.25000 0.00132 -0.00000
all 0.25100 0.00023 -0.00001
all 0.25200 -0.00066 -0.00001
all 0.25300 0.00245 -0.00001
all 0.25400 0.00202 -0.00002
all 0.25500 0.00159 -0.00002
all 0.25600 -0.00023 -0.00002
all 0.25700 0.00061 -0.00002
all 0.25800 0.00229 -0.00003
all 0.25900 0.00040 -0.00003
all 0.26000 -0.00023 -0.00003
all 0.26100 0.00082 -0.00003
all 0.26200 0.00065 -0.00004
all 0.26300 0.00043 -0.00004
all 0.26400 -0.00000 -0.00004
all 0.26500 -0.00129 -0.00004
all 0.26600 0.00059 -0.00004
all 0.26700 -0.00072 -0.00005
all 0.26800 0.00066 -0.00005
all 0.26900 0.00036 -0.00005
all 0.27000 -0.00007 -0.00005
all 0.27100 -0.00019 -0.00005
all 0.27200 -0.00118 -0.00006
all 0.27300 0.00035 -0.00006
all 0.27400 0.00075 -0.00006
all 0.27500 -0.00040 -0.00006
all 0.27600 -0.00051 -0.00006
all 0.27700 0.00028 -0.00006
all 0.27800 -0.00007 -0.00007
all 0.27900 -0.00004 -0.00007
all 0.28000 -0.00111 -0.00007
all 0.28100 -0.00109 -0.00007
all 0.28200 0.00042 -0.00007
all 0.28300 -0.00197 -0.00007
all 0.28400 0.00092 -0.00007
all 0.28500 -0.00044 -0.00008
all 0.28600 0.00073 -0.00008
all 0.28700 -0.00028 -0.00008
all 0.28800 0.00129 -0.00008
all 0.28900 -0.00014 -0.00008
all 0.29000 -0.00028 -0.00008
all 0.29100 0.00051 -0.00008
all 0.29200 0.00125 -0.00008
all 0.29300 0.00029 -0.00008
all 0.29400 0.00001 -0.00009
all 0.29500 -0.00093 -0.00009
all 0.29600 0.00070 -0.00009
all 0.29700 0.00090 -0.00009
all 0.29800 0.00126 -0.00009
all 0.29900 0.00017 -0.00009
all 0.30000 0.00091 -0.00009
all 0.30100 0.00080 -0.00009
all 0.30200 -0.00092 -0.00009
all 0.30300 -0.00014 -0.00009
all 0.30400 -0.00049 -0.00010
all 0.30500 -0.00091 -0.00010
all 0.30600 0.00092 -0.00010
all 0.30700 -0.00028 -0.00010
all 0.30800 -0.00062 -0.00010
all 0.30900 0.00084 -0.00010
all 0.31000 -0.00055 -0.00010
all 0.31100 -0.00066 -0.00010
all 0.31200 -0.00090 -0.00010
all 0.31300 0.00007 -0.00010
all 0.31400 0.00151 -0.00010
all 0.31500 0.00136 -0.00010
all 0.31600 0.00127 -0.00010
all 0.31700 0.00167 -0.00010
all 0.31800 -0.00041 -0.00011
all 0.31900 -0.00067 -0.00011
all 0.32000 -0.00036 -0.00011
all 0.32100 -0.00007 -0.00011
all 0.32200 0.00075 -0.00011
all 0.32300 0.00048 -0.00011
all 0.32400 0.00118 -0.00011
all 0.32500 0.00151 -0.00011
all 0.32600 0.00187 -0.00011
all 0.32700 0.00073 -0.00011
all 0.32800 0.00051 -0.00011
all 0.32900 0.00009 -0.00011
all 0.33000 0.00005 -0.00011
all 0.33100 0.00007 -0.00011
all 0.33200 0.00033 -0.00011
all 0.33300 0.00230 -0.00011
all 0.33400 0.00042 -0.00011
all 0.33500 0.00114 -0.00011
all 0.33600 0.00194 -0.00011
all 0.33700 0.00104 -0.00011
all 0.33800 0.00052 -0.00011
all 0.33900 -0.00063 -0.00012
all 0.34000 0.00022 -0.00012
all 0.34100 0.00033 -0.00012
all 0.34200 0.00017 -0.00012
all 0.34300 -0.00105 -0.00012
all 0.34400 0.00042 -0.00012
all 0.34500 0.00086 -0.00012
all 0.34600 -0.00078 -0.00012
all 0.34700 0.00003 -0.00012
all 0.34800 -0.00028 -0.00012
all 0.34900 0.00151 -0.00012
all 0.35000 0.00316 -0.00012
all 0.35100 0.00122 -0.00012
all 0.35200 0.00123 -0.00012
all 0.35300 0.00086 -0.00012
all 0.35400 0.00015 -0.00012
all 0.35500 0.00174 -0.00012
all 0.35600 0.00068 -0.00012
all 0.35700 0.00054 -0.00012
all 0.35800 -0.00087 -0.00012
all 0.35900 0.00001 -0.00012
all 0.36000 -0.00066 -0.00012
all 0.36100 -0.00048 -0.00012
all 0.36200 -0.00111 -0.00012
all 0.36300 -0.00005 -0.00012
all 0.36400 -0.00012 -0.00012
all 0.36500 -0.00023 -0.00012
all 0.36600 -0.00123 -0.00012
all 0.36700 -0.00116 -0.00012
all 0.36800 -0.00098 -0.00012
all 0.36900 0.00010 -0.00012
all 0.37000 -0.00042 -0.00012
all 0.37100 -0.00146 -0.00012
all 0.37200 -0.00010 -0.00012
all 0.37300 -0.00097 -0.00012
all 0.37400 0.00129 -0.00012
all 0.37500 0.00016 -0.00012
all 0.37600 0.00041 -0.00012
all 0.37700 0.00102 -0.00012
all 0.37800 0.00049 -0.00012
all 0.37900 0.00094 -0.00012
all 0.38000 0.00023 -0.00012
all 0.38100 0.00011 -0.00013
all 0.38200 0.00042 -0.00013
all 0.38300 -0.00082 -0.00013
all 0.38400 0.00024 -0.00013
all 0.38500 0.00030 -0.00013
all 0.38600 0.00216 -0.00013
all 0.38700 0.00098 -0.00013
all 0.38800 0.00064 -0.00013
all 0.38900 0.00016 -0.00013
all 0.39000 0.00141 -0.00013
all 0.39100 -0.00097 -0.00013
all 0.39200 0.00077 -0.00013
all 0.39300 0.00071 -0.00013
all 0.39400 0.00095 -0.00013
all 0.39500 0.00147 -0.00013
all 0.39600 0.00040 -0.00013
all 0.39700 -0.00008 -0.00013
all 0.39800 0.00116 -0.00013
all 0.39900 0.00022 -0.00013
all 0.40000 0.00004 -0.00013
all 0.40100 -0.00009 -0.00013
all 0.40200 0.00043 -0.00013
all 0.40300 0.00133 -0.00013
all 0.40400 0.00065 -0.00013
all 0.40500 0.00041 -0.00013
all 0.40600 0.00085 -0.00013
all 0.40700 -0.00015 -0.00013
all 0.40800 0.00045 -0.00013
all 0.40900 -0.00028 -0.00013
all 0.41000 0.00056 -0.00013
all 0.41100 -0.00026 -0.00013
all 0.41200 0.00060 -0.00013
all 0.41300 0.00046 -0.00013
all 0.41400 -0.00002 -0.00013
all 0.41500 0.00004 -0.00013
all 0.41600 0.00163 -0.00013
all 0.41700 -0.00109 -0.00013
all 0.41800 -0.00013 -0.00013
all 0.41900 0.00115 -0.00013
all 0.42000 0.00105 -0.00013
all 0.42100 0.00088 -0.00013
all 0.42200 0.00029 -0.00013
all 0.42300 0.00095 -0.00013
all 0.42400 0.00023 -0.00013
all 0.42500 0.00024 -0.00013
all 0.42600 0.00068 -0.00013
all 0.42700 -0.00040 -0.00013
all 0.42800 -0.00027 -0.00013
all 0.42900 -0.00028 -0.00013
all 0.43000 0.00154 -0.00013
all 0.43100 -0.00038 -0.00013
all 0.43200 -0.00093 -0.00013
all 0.43300 -0.00023 -0.00013
all 0.43400 0.00006 -0.00013
all 0.43500 -0.00026 -0.00013
all 0.43600 -0.00014 -0.00013
all 0.43700 -0.00003 -0.00013
all 0.43800 -0.00118 -0.00013
all 0.43900 -0.00037 -0.00013
all 0.44000 -0.00010 -0.00013
all 0.44100 -0.00092 -0.00013
all 0.44200 -0.00177 -0.00013
all 0.44300 -0.00112 -0.00013
all 0.44400 -0.00013 -0.00013
all 0.44500 -0.00079 -0.00013
all 0.44600 -0.00014 -0.00013
all 0.44700 0.00131 -0.00013
all 0.44800 -0.00114 -0.00013
all 0.44900 0.00032 -0.00013
all 0.45000 0.00114 -0.00013
all 0.45100 0.00141 -0.00013
all 0.45200 0.00083 -0.00013
all 0.45300 0.00095 -0.00013
all 0.45400 0.00042 -0.00013
all 0.45500 0.00073 -0.00013
all 0.45600 0.00060 -0.00013
all 0.45700 -0.00017 -0.00013
all 0.45800 0.00015 -0.00013
all 0.45900 0.00153 -0.00013
all 0.46000 0.00108 -0.00013
all 0.46100 -0.00001 -0.00013
all 0.46200 0.00097 -0.00013
all 0.46300 0.00090 -0.00013
all 0.46400 0.00167 -0.00013
all 0.46500 0.00101 -0.00013
all 0.46600 0.00208 -0.00013
all 0.46700 0.00068 -0.00013
all 0.46800 -0.00086 -0.00013
all 0.46900 -0.00026 -0.00013
all 0.47000 0.00059 -0.00013
all 0.47100 -0.00042 -0.00013
all 0.47200 -0.00005 -0.00013
all 0.47300 0.00102 -0.00013
all 0.47400 0.00081 -0.00013
all 0.47500 -0.00067 -0.00013
all 0.47600 0.00012 -0.00013
all 0.47700 -0.00007 -0.00013
all 0.47800 0.00087 -0.00013
all 0.47900 -0.00041 -0.00013
all 0.48000 0.00012 -0.00013
all 0.48100 0.00047 -0.00013
all 0.48200 -0.00101 -0.00013
all 0.48300 -0.00078 -0.00013
all 0.48400 -0.00040 -0.00013
all 0.48500 -0.00033 -0.00013
all 0.48600 -0.00075 -0.00013
all 0.48700 -0.00094 -0.00013
all 0.48800 -0.00092 -0.00013
all 0.48900 -0.00052 -0.00013
all 0.49000 -0.00007 -0.00013
all 0.49100 0.00130 -0.00013
all 0.49200 0.00175 -0.00013
all 0.49300 0.00143 -0.00013
all 0.49400 -0.00016 -0.00013
all 0.49500 0.00010 -0.00013
all 0.49600 0.00124 -0.00013
all 0.49700 -0.00002 -0.00013
all 0.49800 0.00049 -0.00013
all 0.49900 0.00148 -0.00013
all 0.50000 0.00100 -0.00013
all 0.50100 0.00083 -0.00013
all 0.50200 0.00126 -0.00013
all 0.50300 0.00225 -0.00013
all 0.50400 0.00112 -0.00013
all 0.50500 0.00076 -0.00013
all 0.50600 0.00045 -0.00013
all 0.50700 0.00050 -0.00013
all 0.50800 0.00048 -0.00013
all 0.50900 0.00043 -0.00013
all 0.51000 0.00027 -0.00013
all 0.51100 -0.00016 -0.00013
all 0.51200 0.00037 -0.00013
all 0.51300 0.00035 -0.00013
all 0.51400 -0.00009 -0.00013
all 0.51500 0.00050 -0.00013
all 0.51600 -0.00033 -0.00013
all 0.51700 0.00006 -0.00013
all 0.51800 0.00073 -0.00013
all 0.51900 0.00173 -0.00013
all 0.52000 0.00112 -0.00013
all 0.52100 0.00015 -0.00013
all 0.52200 -0.00114 -0.00013
all 0.52300 -0.00021 -0.00013
all 0.52400 -0.00026 -0.00013
all 0.52500 0.00037 -0.00013
all 0.52600 0.00113 -0.00013
all 0.52700 0.00154 -0.00013
all 0.52800 0.00159 -0.00013
all 0.52900 0.00141 -0.00013
all 0.53000 -0.00156 -0.00013
all 0.53100 0.00024 -0.00013
all 0.53200 -0.00066 -0.00013
all 0.53300 -0.00091 -0.00013
all 0.53400 0.00007 -0.00013
all 0.53500 0.00084 -0.00013
all 0.53600 -0.00124 -0.00013
all 0.53700 -0.00102 -0.00013
all 0.53800 -0.00082 -0.00013
all 0.53900 -0.00061 -0.00013
all 0.54000 -0.00032 -0.00013
all 0.54100 -0.00245 -0.00013
all 0.54200 -0.00120 -0.00013
all 0.54300 -0.00186 -0.00013
all 0.54400 -0.00075 -0.00013
all 0.54500 -0.00120 -0.00013
all 0.54600 -0.00241 -0.00013
all 0.54700 -0.00069 -0.00013
all 0.54800 -0.00071 -0.00013
all 0.54900 0.00063 -0.00013
all 0.55000 0.00066 -0.00013
all 0.55100 0.00006 -0.00013
all 0.55200 -0.00090 -0.00013
all 0.55300 0.00144 -0.00013
all 0.55400 -0.00112 -0.00013
all 0.55500 -0.00024 -0.00013
all 0.55600 -0.00112 -0.00013
all 0.55700 -0.00139 -0.00013
all 0.55800 -0.00058 -0.00013
all 0.55900 0.00003 -0.00013
all 0.56000 -0.00047 -0.00013
all 0.56100 -0.00048 -0.00013
all 0.56200 -0.00200 -0.00013
all 0.56300 -0.00078 -0.00013
all 0.56400 0.00046 -0.00013
all 0.56500 0.00126 -0.00013
all 0.56600 -0.00006 -0.00013
all 0.56700 0.00013 -0.00013
all 0.56800 0.00027 -0.00013
all 0.56900 -0.00015 -0.00013
all 0.57000 -0.00079 -0.00013
all 0.57100 -0.00085 -0.00013
all 0.57200 -0.00064 -0.00013
all 0.57300 -0.00084 -0.00013
all 0.57400 -0.00086 -0.00013
all 0.57500 0.00043 -0.00013
all 0.57600 -0.00159 -0.00013
all 0.57700 -0.00164 -0.00013
all 0.57800 -0.00243 -0.00013
all 0.57900 -0.00180 -0.00013
all 0.58000 -0.00196 -0.00013
all 0.58100 -0.00136 -0.00013
all 0.58200 -0.00159 -0.00013
all 0.58300 -0.00190 -0.00013
all 0.58400 -0.00208 -0.00013
all 0.58500 -0.00090 -0.00013
all 0.58600 0.00012 -0.00013
all 0.58700 -0.00098 -0.00013
all 0.58800 0.00047 -0.00013
all 0.58900 0.00001 -0.00013
all 0.59000 -0.00040 -0.00013
all 0.59100 0.00029 -0.00013
all 0.59200 -0.00095 -0.00013
all 0.59300 0.00024 -0.00013
all 0.59400 -0.00075 -0.00013
all 0.59500 -0.00097 -0.00013
all 0.59600 -0.00082 -0.00013
all 0.59700 0.00077 -0.00013
all 0.59800 0.00001 -0.00013
all 0.59900 0.00024 -0.00013
all 0.60000 0.00059 -0.00013
all 0.60100 -0.00051 -0.00013
all 0.60200 -0.00095 -0.00013
all 0.60300 -0.00013 -0.00013
all 0.60400 0.00072 -0.00013
all 0.60500 0.00093 -0.00013
all 0.60600 -0.00062 -0.00013
all 0.60700 0.00059 -0.00013
all 0.60800 -0.00066 -0.00013
all 0.60900 -0.00076 -0.00013
all 0.61000 0.00022 -0.00013
all 0.61100 -0.00092 -0.00013
all 0.61200 -0.00008 -0.00013
all 0.61300 0.00015 -0.00013
all 0.61400 -0.00078 -0.00013
all 0.61500 0.00094 -0.00013
all 0.61600 0.00044 -0.00013
all 0.61700 0.00062 -0.00013
all 0.61800 0.00179 -0.00013
all 0.61900 0.00178 -0.00013
all 0.62000 0.00146 -0.00013
all 0.62100 0.00123 -0.00013
all 0.62200 -0.00014 -0.00013
all 0.62300 0.00023 -0.00013
all 0.62400 0.00110 -0.00013
all 0.62500 0.00111 -0.00013
all 0.62600 0.00167 -0.00013
all 0.62700 0.00247 -0.00013
all 0.62800 0.00147 -0.00013
all 0.62900 0.00149 -0.00013
all 0.63000 0.00102 -0.00013
all 0.63100 0.00079 -0.00013
all 0.63200 0.00072 -0.00013
all 0.63300 0.00112 -0.00013
all 0.63400 0.00097 -0.00013
all 0.63500 0.00152 -0.00013
all 0.63600 0.00034 -0.00013
all 0.63700 0.00037 -0.00013
all 0.63800 0.00057 -0.00013
all 0.63900 0.00171 -0.00013
all 0.64000 0.00099 -0.00013
all 0.64100 0.00139 -0.00013
all 0.64200 0.00268 -0.00013
all 0.64300 0.00113 -0.00013
all 0.64400 0.00114 -0.00013
all 0.64500 0.00182 -0.00013
all 0.64600 -0.00005 -0.00013
all 0.64700 0.00049 -0.00013
all 0.64800 0.00077 -0.00013
all 0.64900 0.00082 -0.00013
all 0.65000 0.00013 -0.00013
all 0.65100 0.00032 -0.00013
all 0.65200 -0.00017 -0.00013
all 0.65300 0.00012 -0.00013
all 0.65400 0.00174 -0.00013
all 0.65500 0.00201 -0.00013
all 0.65600 0.00172 -0.00013
all 0.65700 0.00110 -0.00013
all 0.65800 0.00185 -0.00013
all 0.65900 0.00105 -0.00013
all 0.66000 0.00058 -0.00013
all 0.66100 0.00037 -0.00013
all 0.66200 0.00134 -0.00013
all 0.66300 0.00030 -0.00013
all 0.66400 0.00040 -0.00013
all 0.66500 -0.00059 -0.00013
all 0.66600 -0.00043 -0.00013
all 0.66700 0.00187 -0.00013
all 0.66800 0.00133 -0.00013
all 0.66900 0.00087 -0.00013
all 0.67000 0.00010 -0.00013
all 0.67100 0.00085 -0.00013
all 0.67200 0.00068 -0.00013
all 0.67300 0.00129 -0.00013
all 0.67400 0.00022 -0.00013
all 0.67500 -0.00065 -0.00013
all 0.67600 -0.00003 -0.00013
all 0.67700 0.00050 -0.00013
all 0.67800 -0.00110 -0.00013
all 0.67900 -0.00035 -0.00013
all 0.68000 -0.00138 -0.00013
all 0.68100 -0.00118 -0.00013
all 0.68200 -0.00117 -0.00013
all 0.68300 -0.00056 -0.00013
all 0.68400 -0.00168 -0.00013
all 0.68500 -0.00124 -0.00013
all 0.68600 -0.00071 -0.00013
all 0.68700 -0.00084 -0.00013
all 0.68800 -0.00134 -0.00013
all 0.68900 -0.00091 -0.00013
all 0.69000 -0.00015 -0.00013
all 0.69100 -0.00036 -0.00013
all 0.69200 0.00035 -0.00013
all 0.69300 -0.00060 -0.00013
all 0.69400 -0.00030 -0.00013
all 0.69500 0.00019 -0.00013
all 0.69600 -0.00084 -0.00013
all 0.69700 -0.00117 -0.00013
all 0.69800 -0.00003 -0.00013
all 0.69900 -0.00108 -0.00013
all 0.70000 -0.00017 -0.00013
all 0.70100 -0.00221 -0.00013
all 0.70200 0.00045 -0.00013
all 0.70300 -0.00112 -0.00013
all 0.70400 -0.00062 -0.00013
all 0.70500 -0.00069 -0.00013
all 0.70600 -0.00042 -0.00013
all 0.70700 -0.00105 -0.00013
all 0.70800 0.00030 -0.00013
all 0.70900 -0.00100 -0.00013
all 0.71000 0.00018 -0.00013
all 0.71100 0.00010 -0.00013
all 0.71200 -0.00131 -0.00013
all 0.71300 -0.00234 -0.00013
all 0.71400 -0.00102 -0.00013
all 0.71500 -0.00231 -0.00013
all 0.71600 -0.00138 -0.00013
all 0.71700 -0.00103 -0.00013
all 0.71800 -0.00066 -0.00013
all 0.71900 -0.00194 -0.00013
all 0.72000 -0.00127 -0.00013
all 0.72100 0.00001 -0.00013
all 0.72200 -0.00184 -0.00013
all 0.72300 -0.00077 -0.00013
all 0.72400 -0.00118 -0.00013
all 0.72500 -0.00049 -0.00013
all 0.72600 -0.00066 -0.00013
all 0.72700 -0.00174 -0.00013
all 0.72800 -0.00016 -0.00013
all 0.72900 0.00039 -0.00013
all 0.73000 -0.00030 -0.00013
all 0.73100 -0.00188 -0.00013
all 0.73200 0.00007 -0.00013
all 0.73300 0.00075 -0.00013
all 0.73400 -0.00153 -0.00013
all 0.73500 -0.00089 -0.00013
all 0.73600 0.00068 -0.00013
all 0.73700 0.00120 -0.00013
all 0.73800 -0.00070 -0.00013
all 0.73900 -0.00084 -0.00013
all 0.74000 -0.00009 -0.00013
all 0.74100 -0.00064 -0.00013
all 0.74200 -0.00051 -0.00013
all 0.74300 -0.00134 -0.00013
all 0.74400 -0.00026 -0.00013
all 0.74500 -0.00008 -0.00013
all 0.74600 -0.00046 -0.00013
all 0.74700 -0.00031 -0.00013
all 0.74800 -0.00044 -0.00013
all 0.74900 -0.00128 -0.00013
all 0.75000 -0.00087 -0.00013
all 0.75100 -0.00201 -0.00013
all 0.75200 -0.00058 -0.00013
all 0.75300 -0.00003 -0.00013
all 0.75400 -0.00018 -0.00013
all 0.75500 -0.00201 -0.00013
all 0.75600 -0.00214 -0.00013
all 0.75700 -0.00191 -0.00013
all 0.75800 -0.00118 -0.00013
all 0.75900 -0.00184 -0.00013
all 0.76000 -0.00079 -0.00013
all 0.76100 -0.00083 -0.00013
all 0.76200 0.00009 -0.00013
all 0.76300 -0.00080 -0.00013
all 0.76400 -0.00083 -0.00013
all 0.76500 -0.00036 -0.00013
all 0.76600 -0.00123 -0.00013
all 0.76700 -0.00070 -0.00013
all 0.76800 -0.00090 -0.00013
all 0.76900 0.00002 -0.00013
all 0.77000 -0.00164 -0.00013
all 0.77100 -0.00114 -0.00013
all 0.77200 -0.00209 -0.00013
all 0.77300 -0.00232 -0.00013
all 0.77400 -0.00094 -0.00013
all 0.77500 -0.00033 -0.00013
all 0.77600 -0.00036 -0.00013
all 0.77700 0.00029 -0.00013
all 0.77800 -0.00028 -0.00013
all 0.77900 -0.00003 -0.00013
all 0.78000 0.00069 -0.00013
all 0.78100 0.00139 -0.00013
all 0.78200 -0.00085 -0.00013
all 0.78300 -0.00086 -0.00013
all 0.78400 -0.00083 -0.00013
all 0.78500 0.00093 -0.00013
all 0.78600 -0.00113 -0.00013
all 0.78700 -0.00033 -0.00013
all 0.78800 0.00014 -0.00013
all 0.78900 -0.00086 -0.00013
all 0.79000 -0.00053 -0.00013
